Item_Identifier,Total_Sales,Avg_Sales,Store_Count,Avg_MRP,Avg_Visibility,Item_Weight,Item_Fat_Content_Low Fat,Item_Fat_Content_NA,Item_Fat_Content_Regular,Item_Type_Baking Goods,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Item_Category_Broad_Drink,Item_Category_Broad_Food,Item_Category_Broad_Non-Consumable
FDF28,-0.7039453882405752,0.1165728668423225,-1.6144798250348182,-0.2733876734236092,-0.6858044530975695,0.6225526403591476,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDF29,-0.16331754683263394,-0.03266522097854058,-0.3056009653212034,-0.18233068879935338,-1.0667613199011061,0.49337434847983413,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDF32,-0.40207197425644564,-0.3295333120997261,-0.3056009653212034,0.913168724286944,0.2808054789357382,0.7624957898950719,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDF33,-0.3918518085165441,-0.31682552223009147,-0.3056009653212034,-0.5346250895100505,-0.9550397546319443,-1.0416943533526797,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
FDF34,0.6738843633609694,0.5174173497672153,0.348838464535604,0.9256112602655423,-1.1584814058062862,-0.7553491396868671,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDF35,-0.5827228668256316,-0.5541552645176184,-0.3056009653212034,-0.5505039002044095,1.7850238364946105,0.47184463316661523,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
FDF38,-1.5852454209785685,-1.596135201467146,-2.2689192548916255,-1.6251988175584748,-0.9305774033811225,-0.21710625685639234,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDF39,1.4075597798559398,2.8849786174929983,-0.9600403951780108,1.953931502658724,-1.0751750339832453,0.43955006019678666,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDF40,0.5347765519011982,1.5284514650897625,-0.9600403951780108,1.736370212045446,-0.9222001665121319,1.6021546871106123,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDF41,1.70138954487811,1.5820869670858275,0.348838464535604,1.6974995019951036,1.2992677922850655,-0.14175225326012594,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDF44,0.716279124948709,1.0610283608571387,-0.3056009653212034,-0.1641968228227766,-0.22113358072050257,-1.2139320758584318,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDF45,-0.8038758976973904,-0.8291377175299888,-0.3056009653212034,-1.3308077934800377,-1.2302143881425678,1.1607955231896228,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDF46,-0.40159881843515394,-0.3289449884946504,-0.3056009653212034,-0.41923391071896743,0.7986548063885158,-1.2354617911716508,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDF47,-0.2598413343761487,0.2934131371346523,-0.9600403951780108,1.3379567093058498,0.586028571456802,1.7313329789899266,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
FDF50,-0.18233841084856192,1.1975194372346953,-1.6144798250348182,0.909531642267481,0.9987760006586227,-1.701580127702842,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDF52,1.131331411385823,0.015250468190400556,2.3121567541060264,0.6769953527991456,0.18084648713739168,-0.7553491396868671,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDF53,0.3310356552529754,1.2117862846577807,-0.9600403951780108,0.6285356465654173,0.28545025186207357,1.7098032636767073,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDF56,2.1402888847083275,0.7122178323367164,2.3121567541060264,0.648924567824212,1.449012330047757,0.8378497934913379,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDF57,0.679183708559437,0.17148306998271892,1.0032778943924114,0.46605891348162765,-0.08369084310185985,0.3641960566005203,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDF58,-1.2813847525450137,-1.0800773458815998,-1.6144798250348182,-1.2423140550265694,-1.2870597726025814,0.10583947284189292,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDF59,-0.9217863283632918,-0.7354177672414337,-0.9600403951780108,-0.2345030035072344,0.025462155831239654,-0.06639824966385956,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
FDG02,-0.3146327784817321,-0.22081110988174107,-0.3056009653212034,0.7923009826676177,-1.2147539695248983,-1.0664535259628813,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDG04,-0.418537796837398,0.04675846570667574,-0.9600403951780108,0.7361823212158555,-1.3369191778134495,0.06278004221545432,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDG05,-0.38286184791200106,0.10220796548505781,-0.9600403951780108,0.24406804999256543,0.37350368299627273,-0.38934397936214443,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDG08,0.9418798205406101,0.40479540250987167,1.0032778943924114,0.4951012642244101,2.4643453762276013,0.07354489987206397,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDG09,2.361347284415828,0.8649204924985805,2.3121567541060264,0.7443563596959705,-0.3951297385718826,1.677508690706879,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDG10,-1.304285494295534,-1.532302090316435,0.348838464535604,-1.3525250496836434,-1.202536205539936,-1.3301925385498143,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDG12,0.08641409564514611,-0.09130147361774908,0.348838464535604,-0.3162573481744178,-1.3554652752235739,-1.3291160527841532,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDG14,0.13902902297278738,1.8635017581803592,-1.6144798250348182,0.16631267002584818,-0.4167069094252626,-0.8199382856265243,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDG16,0.8805588261012008,0.7315671420147606,0.348838464535604,1.1990764451608473,0.6584093920995293,0.5256689214496627,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDG17,1.3265555032507945,2.759077366006805,-0.9600403951780108,1.6721720096682522,-0.7277833141304887,-1.2795977075637497,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDG20,-0.7635630217233343,-0.7790125463775412,-0.3056009653212034,0.5887661359097346,1.544637581359211,0.5794932097327102,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDG21,0.8388264826632694,0.6883253570416986,0.348838464535604,0.138971735482731,2.0833673097002574,0.9777929430272618,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
FDG22,-1.3357976719935636,-1.3788967102929528,-0.9600403951780108,-1.674243048439165,-0.6112208991919394,1.0316172313103094,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDG24,-0.003390879236026176,-0.6225331755175387,1.657717324249219,-0.9245418660970047,-1.1790514732922894,-1.040617867587019,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDG26,1.4018819100004394,1.2717462654084095,0.348838464535604,1.8602446940410622,-0.5825647460032259,1.3007386727255468,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDG28,-0.9636133029654816,0.3362136794039074,-2.2689192548916255,1.6913528655972871,-0.44067651909037897,-0.7585785969838501,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDG29,-1.2477906892333002,-1.4737638916114053,0.348838464535604,-1.5981123821114933,-0.2944896488184951,1.0316172313103094,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDG31,-0.9973019974414535,-1.2142151278388535,0.348838464535604,-1.2356305007044155,-0.4948675831884876,-0.14175225326012594,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
FDG32,1.6553987990485535,1.0385039714056703,1.0032778943924114,1.3094652363534376,2.648727473856101,1.5160358258577367,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDG33,1.5522508300069542,0.08170488784817066,2.966596183962834,0.5039373992077943,1.91416027772157,-1.6025434372620346,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
FDG34,-0.3838081595545844,-0.7726082237051461,1.0032778943924114,-0.5347617734730744,-0.6148126526232126,-0.2816954027960495,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDG35,-0.36119131129683923,-0.2787021526211876,-0.3056009653212034,0.5328890875239245,-1.3124674536735335,1.8066869825861926,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
FDG38,0.31580003780738125,-0.37448123552750734,1.657717324249219,-0.8988116853268999,-0.2620679749568125,-0.825320714454829,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDG40,-1.3667420627060434,-1.4269921650078894,-0.9600403951780108,-1.7400938841874696,-0.5018032522861502,0.18119347643815892,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDG41,-0.8309404106752779,-0.5942201020232719,-0.9600403951780108,-0.49068050507471833,0.1401480363753426,-0.8543858301276747,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDG44,-0.7444475265431479,-0.9522150157118198,0.348838464535604,-1.3895025871327715,1.0900796343991725,-1.4378411151159094,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDG45,1.9275580274555617,1.816435869774305,0.348838464535604,1.1451859930950858,1.5985618097790146,-1.0137057234454951,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDG46,0.13363504661006154,-0.04237256046228896,0.348838464535604,-0.4307497263601595,-0.6255579458393661,-0.8995982322854343,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDG47,1.5115594293758643,1.3853907751221937,0.348838464535604,1.9457574641786086,0.156360290355414,-0.0018091037242020415,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
