Item_Identifier,Total_Sales,Avg_Sales,Store_Count,Avg_MRP,Avg_Visibility,Item_Weight,Item_Fat_Content,Broad_Category,Item_Type,Cluster,Cluster_Label
FDL36,7010.874,1001.5534285714284,7,89.69728571428571,0.0916507034285714,15.1,Low Fat,Food,Baking Goods,0,Food: Low Viz / Economy
FDL38,9992.3264,1427.4752,7,89.28862857142857,0.017732145,13.8,Regular,Food,Canned,1,Food: Low Viz / Economy
FDL39,14254.1122,2375.6853666666666,6,180.91513333333333,0.0633885736666666,16.1,Regular,Food,Dairy,1,Food: Mass Market / High Rev
FDL40,7337.116,1048.1594285714286,7,96.0552857142857,0.012917764,17.7,Low Fat,Food,Frozen Foods,0,Food: Low Viz / Economy
FDL43,8116.102,1352.6836666666666,6,76.717,0.0270704586666666,10.1,Low Fat,Food,Meat,0,Food: Low Viz / Economy
FDL44,15855.3612,3171.0722400000004,5,161.86939999999998,0.012275702,18.25,Low Fat,Food,Fruits and Vegetables,0,Food: Mass Market / High Rev
FDL45,14394.596,2399.0993333333336,6,125.03706666666666,0.0419624003333333,15.6,Low Fat,Food,Snack Foods,0,Food: Low Viz / Economy
FDL46,8602.8018,1228.9716857142855,7,117.93231428571428,0.0592901101428571,20.35,Low Fat,Food,Snack Foods,0,Food: Low Viz / Economy
FDL48,3839.6686,548.5240857142857,7,48.33197142857143,0.0902009245714285,19.35,Regular,Food,Baking Goods,1,Food: Low Viz / Economy
FDL50,5727.2116,1431.8029,4,125.1046,0.04242364825,12.15,Regular,Food,Canned,1,Food: Low Viz / Economy
FDL51,16936.6204,2822.7700666666665,6,214.30426666666665,0.0475438893333333,20.7,Regular,Food,Dairy,1,Food: Mass Market / High Rev
FDL52,3415.554,487.9362857142857,7,38.39345714285714,0.057071605,6.635,Regular,Food,Frozen Foods,1,Food: Low Viz / Economy
FDL56,9158.079000000002,1526.3465000000003,6,87.26979999999999,0.1415264261666666,14.1,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDL57,26866.3616,4477.726933333333,6,258.7304,0.0755453258333333,15.1,Regular,Food,Snack Foods,1,Food: Mass Market / High Rev
FDL58,30584.1888,3823.0236,8,263.9568,0.0813566824285714,5.78,Regular,Food,Snack Foods,1,Food: Mass Market / High Rev
FDM01,12611.5836,2101.9306,6,102.7332,0.094628117,7.895,Regular,Food,Breakfast,1,Food: Low Viz / Economy
FDM02,4884.308800000001,976.86176,5,87.0598,0.0838122198,12.5,Regular,Food,Canned,1,Food: Low Viz / Economy
FDM03,8253.9226,1650.78452,5,107.8538,0.123422073,12.65,Low Fat,Food,Meat,0,Food: Low Viz / Economy
FDM04,5331.7264,888.6210666666666,6,51.8166,0.0472012136666666,9.195,Regular,Food,Frozen Foods,1,Food: Low Viz / Economy
FDM08,22370.88,3195.84,7,224.32308571428567,0.0596824925,10.1,Regular,Food,Fruits and Vegetables,1,Food: Mass Market / High Rev
FDM09,5432.928,1358.232,4,169.529,0.10053768475,11.15,Regular,Food,Snack Foods,1,Food: Mass Market / High Rev
FDM10,14746.8042,2949.3608400000003,5,213.9218,0.0759369364,18.25,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDM12,3580.0066,1193.3355333333334,3,189.15473333333333,0.0857476533333333,16.7,Regular,Food,Baking Goods,1,Food: Mass Market / High Rev
FDM13,4459.5284,891.9056800000001,5,132.02259999999998,0.071798805,6.425,Low Fat,Food,Breakfast,0,Food: Low Viz / Economy
FDM14,6402.998600000001,2134.332866666667,3,107.95873333333331,0.0132417216666666,13.8,Low Fat,Food,Canned,0,Food: Low Viz / Economy
FDM15,18287.5286,2612.504085714286,7,151.09374285714284,0.0574699324285714,11.8,Regular,Food,Meat,1,Food: Mass Market / High Rev
FDM16,2934.1806,1467.0902999999998,2,75.4854,0.033623744,8.155,Regular,Food,Frozen Foods,1,Food: Low Viz / Economy
FDM20,24746.4544,4949.29088,5,245.31440000000003,0.0387480113333333,10.0,Low Fat,Food,Fruits and Vegetables,0,Food: Mass Market / High Rev
FDM21,23705.1432,4741.02864,5,257.7446,0.064418241,20.2,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDM22,4101.328,1025.332,4,53.664,0.0497724745,14.0,Regular,Food,Snack Foods,1,Food: Low Viz / Economy
FDM24,11032.9718,2206.59436,5,152.2966,0.0793397575,6.135,Regular,Food,Baking Goods,1,Food: Mass Market / High Rev
FDM25,17049.8064,2841.6344000000004,6,174.68786666666665,0.0675175413333333,10.695,Regular,Food,Breakfast,1,Food: Mass Market / High Rev
FDM27,11992.3896,2398.47792,5,157.7346,0.1822658878,12.35,Regular,Food,Meat,1,Food: Mass Market / High Rev
FDM28,9887.13,1647.8550000000002,6,180.18266666666668,0.0559579753333333,15.7,Low Fat,Food,Frozen Foods,0,Food: Mass Market / High Rev
FDM32,3145.905,786.47625,4,89.93299999999999,0.0206272956666666,20.5,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDM33,15646.965799999998,3911.74145,4,220.2048,0.0878607523333333,15.6,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDM34,7345.1056,1836.2764,4,131.9626,0.07879606475,19.0,Low Fat,Food,Snack Foods,0,Food: Low Viz / Economy
FDM36,17589.1044,2512.7292,7,171.98505714285716,0.0650420314285714,11.65,Regular,Food,Baking Goods,1,Food: Mass Market / High Rev
FDM38,2524.7136,1262.3568,2,53.9482,0.092732708,5.885,Regular,Food,Canned,1,Food: Low Viz / Economy
FDM39,19163.7214,3832.74428,5,178.2602,0.0606758184,6.42,Low Fat,Food,Dairy,0,Food: Mass Market / High Rev
FDM40,5814.4314,1938.1438,3,142.6154,0.1598704005,10.195,Low Fat,Food,Frozen Foods,0,Food: Mass Market / High Rev
FDM44,7120.731,1017.2472857142856,7,103.97042857142856,0.0374243778571428,12.5,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDM45,10421.1016,2084.22032,5,120.8156,0.088312261,8.655,Regular,Food,Snack Foods,1,Food: Low Viz / Economy
FDM46,8855.14,1771.0279999999998,5,93.912,0.1599214904,7.365,Low Fat,Food,Snack Foods,0,Food: Low Viz / Economy
FDM50,5213.214,1042.6428,5,60.182,0.0300906024,13.0,Regular,Food,Canned,1,Food: Low Viz / Economy
FDM51,9066.1986,1511.0331,6,101.93406666666664,0.0259688346,11.8,Regular,Food,Meat,1,Food: Low Viz / Economy
FDM52,11085.57,2771.3925,4,147.5576,0.02604213025,15.1,Low Fat,Food,Frozen Foods,0,Food: Mass Market / High Rev
FDM56,4367.647999999999,873.5295999999998,5,109.8512,0.083367473,16.7,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDM57,4613.994000000001,1153.4985,4,84.2158,0.075991296,11.65,Regular,Food,Snack Foods,1,Food: Low Viz / Economy
FDM58,15435.9072,2205.1296,7,111.51154285714286,0.0905712162,16.85,Regular,Food,Snack Foods,1,Food: Low Viz / Economy
FDM60,3249.1040000000003,649.8208000000001,5,40.7938,0.048233614,10.8,Regular,Food,Baking Goods,1,Food: Low Viz / Economy
FDN01,14467.834,2066.8334285714286,7,177.137,0.0896234041666666,8.895,Low Fat,Food,Breakfast,0,Food: Mass Market / High Rev
FDN02,22777.018000000004,3796.169666666667,6,207.53046666666668,0.0738501501666666,16.5,Low Fat,Food,Canned,0,Food: Mass Market / High Rev
FDN03,13518.4032,2703.68064,5,249.5808,0.0193744114,9.8,Regular,Food,Meat,1,Food: Mass Market / High Rev
FDN04,17665.0056,2523.5722285714287,7,178.82011428571428,0.0141013396666666,11.8,Regular,Food,Frozen Foods,1,Food: Mass Market / High Rev
FDN08,9427.728,1885.5456,5,117.4466,0.1033123589999999,7.72,Regular,Food,Fruits and Vegetables,1,Food: Low Viz / Economy
FDN09,17788.8444,2964.8074,6,243.6328,0.0395618808,14.15,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDN10,7229.2564,1445.85128,5,119.5724,0.046154394,11.5,Low Fat,Food,Snack Foods,0,Food: Low Viz / Economy
FDN12,11521.0032,1645.8575999999998,7,112.04011428571428,0.0902389984999999,15.6,Low Fat,Food,Baking Goods,0,Food: Low Viz / Economy
FDN13,6434.2912,1072.3818666666666,6,99.4858,0.1713006963333333,18.6,Low Fat,Food,Breakfast,0,Food: Low Viz / Economy
FDN15,10346.532,1478.0759999999998,7,140.4322857142857,0.0201445722857142,17.5,Low Fat,Food,Meat,0,Food: Mass Market / High Rev
FDN16,8462.318,1692.4635999999998,5,103.719,0.062805713,12.6,Regular,Food,Frozen Foods,1,Food: Low Viz / Economy
FDN20,10275.2914,3425.097133333333,3,168.61406666666667,0.026188996,19.35,Low Fat,Food,Fruits and Vegetables,0,Food: Mass Market / High Rev
FDN21,13051.0116,1864.4302285714289,7,161.38074285714285,0.085097136,18.6,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDN22,13338.6372,3334.6593,4,251.7474,0.138683147,18.85,Regular,Food,Snack Foods,1,Food: Mass Market / High Rev
FDN23,17127.0392,2854.506533333333,6,145.51106666666666,0.0754790516666666,6.575,Regular,Food,Breads,1,Food: Mass Market / High Rev
FDN24,4968.1996,993.63992,5,54.5756,0.1303416528,14.1,Low Fat,Food,Baking Goods,0,Food: Low Viz / Economy
FDN25,2691.1636,538.23272,5,57.5788,0.0704188885999999,7.895,Regular,Food,Breakfast,1,Food: Low Viz / Economy
FDN27,7265.209599999999,1816.3024,4,116.5808,0.039516645,20.85,Low Fat,Food,Meat,0,Food: Low Viz / Economy
FDN28,6295.139,1259.0278,5,102.439,0.0303150274,5.88,Regular,Food,Frozen Foods,1,Food: Low Viz / Economy
FDN31,9297.897,2324.47425,4,189.953,0.072931652,11.5,Low Fat,Food,Fruits and Vegetables,0,Food: Mass Market / High Rev
FDN32,17889.3802,3577.87604,5,184.5866,0.0155685362,17.5,Low Fat,Food,Fruits and Vegetables,0,Food: Mass Market / High Rev
FDN33,5388.9852,1347.2463,4,93.8686,0.1229889555,6.305,Regular,Food,Snack Foods,1,Food: Low Viz / Economy
FDN34,19617.1312,3269.5218666666665,6,169.09653333333333,0.0526568002,15.6,Regular,Food,Snack Foods,1,Food: Mass Market / High Rev
FDN38,23031.3536,3838.558933333333,6,250.85746666666668,0.1035595623333333,6.615,Regular,Food,Canned,1,Food: Mass Market / High Rev
FDN39,14932.5624,2488.7604,6,167.61493333333334,0.0743580371999999,19.35,Regular,Food,Meat,1,Food: Mass Market / High Rev
FDN40,9996.987,2499.24675,4,153.9998,0.086590368,5.88,Low Fat,Food,Frozen Foods,0,Food: Mass Market / High Rev
FDN44,12623.568,3155.892,4,159.99200000000002,0.02280910925,13.15,Low Fat,Food,Fruits and Vegetables,0,Food: Mass Market / High Rev
FDN45,13869.9456,3467.4864,4,223.1838,0.1180140855,19.35,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDN46,12406.5172,2067.7528666666667,6,101.79986666666667,0.1448234064,7.21,Regular,Food,Snack Foods,1,Food: Low Viz / Economy
FDN48,7534.192800000001,1506.83856,5,91.3404,0.0747185518,13.35,Low Fat,Food,Baking Goods,0,Food: Low Viz / Economy
FDN49,1997.4,399.48,5,41.008,0.1422358146,17.25,Regular,Food,Breakfast,1,Food: Low Viz / Economy
FDN50,3821.692,1273.897333333333,3,93.412,0.0265267723333333,16.85,Regular,Food,Canned,1,Food: Low Viz / Economy
FDN51,14876.6352,4958.8784000000005,3,260.89360000000005,0.020999162,17.85,Regular,Food,Meat,1,Food: Mass Market / High Rev
FDN52,1569.9564,1569.9564,1,86.9198,0.13093275,12.78240350877193,Regular,Food,Frozen Foods,1,Food: Low Viz / Economy
FDN56,22249.7044,2781.21305,8,144.7036,0.11715062175,5.46,Regular,Food,Fruits and Vegetables,1,Food: Mass Market / High Rev
FDN57,17017.847999999998,2431.121142857143,7,141.70111428571428,0.0600720874285714,18.25,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDN58,31279.284,5213.214,6,231.26506666666668,0.05687016,13.8,Regular,Food,Snack Foods,1,Food: Mass Market / High Rev
FDN60,19966.0104,2852.2872,7,158.7318285714286,0.1054568677142857,15.1,Low Fat,Food,Baking Goods,0,Food: Mass Market / High Rev
FDO01,9251.9568,1850.39136,5,129.45940000000002,0.0207303146,21.1,Regular,Food,Breakfast,1,Food: Low Viz / Economy
FDO03,19467.992,4866.998,4,229.2852,0.0438181755,10.395,Regular,Food,Meat,1,Food: Mass Market / High Rev
FDO04,3481.4682000000003,870.3670500000001,4,54.6864,0.0265304036666666,16.6,Low Fat,Food,Frozen Foods,0,Food: Low Viz / Economy
FDO08,8715.987799999999,1452.664633333333,6,164.93593333333334,0.0691476222,11.1,Regular,Food,Fruits and Vegetables,1,Food: Mass Market / High Rev
FDO09,24721.154,4120.192333333333,6,262.391,0.1252222598,13.5,Regular,Food,Snack Foods,1,Food: Mass Market / High Rev
FDO10,6756.5384,844.5672999999999,8,57.1338,0.0141832648333333,13.65,Regular,Food,Snack Foods,1,Food: Low Viz / Economy
FDO11,17430.644,4357.661,4,249.1092,0.0353381045,8.0,Regular,Food,Breads,1,Food: Mass Market / High Rev
FDO12,18791.5392,3131.9232,6,195.3452,0.0550244955,15.75,Low Fat,Food,Baking Goods,0,Food: Mass Market / High Rev
FDO13,8880.4404,1776.08808,5,165.0326,0.0703319244,7.865,Low Fat,Food,Breakfast,0,Food: Mass Market / High Rev
FDO15,7242.572400000001,1207.0954000000002,6,72.7538,0.009647534,16.75,Regular,Food,Meat,1,Food: Low Viz / Economy
FDO16,8322.5,1664.5,5,82.845,0.0171672942,5.48,Low Fat,Food,Frozen Foods,0,Food: Low Viz / Economy
FDO19,8845.818800000001,982.8687555555556,9,48.47006666666667,0.017998205375,17.7,Regular,Food,Fruits and Vegetables,1,Food: Low Viz / Economy
FDO20,21953.4234,3658.9039,6,252.85486666666668,0.1524400698,12.85,Regular,Food,Fruits and Vegetables,1,Food: Mass Market / High Rev
FDO21,11927.1412,2385.42824,5,224.4804,0.0097800254,11.6,Regular,Food,Snack Foods,1,Food: Mass Market / High Rev
FDO22,6711.264,958.752,7,80.03885714285715,0.0199022245,13.5,Regular,Food,Snack Foods,1,Food: Low Viz / Economy
FDO23,10872.514,1553.2162857142855,7,93.97217142857144,0.1648463765,17.85,Low Fat,Food,Breads,0,Food: Low Viz / Economy
FDO24,17113.7232,2444.8176,7,157.9604,0.195891883,11.1,Low Fat,Food,Baking Goods,0,Food: Mass Market / High Rev
FDO25,19714.338,3285.723,6,208.96033333333327,0.1417741255,6.3,Low Fat,Food,Canned,0,Food: Mass Market / High Rev
FDO27,8916.393600000001,1783.2787200000002,5,94.9152,0.1791126535,6.175,Regular,Food,Meat,1,Food: Low Viz / Economy
FDO28,5422.941,1084.5882,5,121.2898,0.083093399,5.765,Low Fat,Food,Frozen Foods,0,Food: Low Viz / Economy
FDO31,6871.0560000000005,1374.2112000000002,5,79.896,0.0290061884,6.76,Regular,Food,Fruits and Vegetables,1,Food: Low Viz / Economy
FDO32,7270.536,908.817,8,46.031,0.120655851375,6.36,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDO33,1821.6288,1821.6288,1,115.3518,0.089686322,14.75,Low Fat,Food,Snack Foods,0,Food: Low Viz / Economy
FDO34,21979.3896,3139.9128000000005,7,167.2673142857143,0.0328459605714285,17.7,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDO36,13122.918,2624.5836,5,179.126,0.0895473411999999,19.7,Low Fat,Food,Baking Goods,0,Food: Mass Market / High Rev
FDO37,30958.3684,3869.79605,8,231.0326,0.0234446287142857,8.06,Low Fat,Food,Breakfast,0,Food: Mass Market / High Rev
FDO38,6309.786599999999,1261.95732,5,77.5586,0.0729624448,17.25,Low Fat,Food,Canned,0,Food: Low Viz / Economy
FDO39,23705.1432,3950.8572,6,183.9608,0.1374122513333333,6.985,Regular,Food,Meat,1,Food: Mass Market / High Rev
FDO40,13422.528,2237.088,6,149.10586666666669,0.0363272531666666,17.1,Low Fat,Food,Frozen Foods,0,Food: Mass Market / High Rev
FDO44,8620.7784,2155.1946,4,109.7228,0.0873693455,12.6,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDO45,7646.0472,1274.3412,6,88.73559999999999,0.0380063546666666,13.15,Regular,Food,Snack Foods,1,Food: Low Viz / Economy
FDO46,19475.9816,3245.9969333333333,6,188.5872,0.0142118288,9.6,Regular,Food,Snack Foods,1,Food: Mass Market / High Rev
FDO48,11715.4168,2928.8542,4,220.2206,0.026876125,15.0,Regular,Food,Baking Goods,1,Food: Mass Market / High Rev
FDO49,3238.4512,809.6128,4,49.4008,0.039229479,10.6,Regular,Food,Breakfast,1,Food: Low Viz / Economy
FDO50,10474.3656,1745.7276,6,91.49706666666668,0.07808822575,16.25,Low Fat,Food,Canned,0,Food: Low Viz / Economy
FDO51,2258.3936,752.7978666666667,3,42.87786666666667,0.0419600766666666,6.785,Regular,Food,Meat,1,Food: Low Viz / Economy
FDO52,22415.4886,2801.936075,8,171.2856,0.0772364445,11.599999999999998,Regular,Food,Frozen Foods,1,Food: Mass Market / High Rev
FDO56,4570.0512,914.01024,5,117.7608,0.057852771,10.195,Regular,Food,Fruits and Vegetables,1,Food: Low Viz / Economy
FDO57,14280.7442,2040.1063142857145,7,160.7863714285714,0.1309512227142857,20.75,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDO58,15458.5444,2576.4240666666665,6,165.06926666666666,0.0395756191666666,19.6,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDO60,3880.9482,554.4211714285714,7,43.96574285714286,0.0382280091666666,20.0,Low Fat,Food,Baking Goods,0,Food: Low Viz / Economy
FDP01,3964.1732,1321.3910666666668,3,152.03486666666666,0.0776642576666666,20.75,Regular,Food,Breakfast,1,Food: Mass Market / High Rev
FDP03,13126.912799999998,1875.273257142857,7,123.26737142857144,0.0680733325,5.15,Regular,Food,Meat,1,Food: Low Viz / Economy
FDP04,4921.5936,984.31872,5,63.436800000000005,0.013820545,15.35,Low Fat,Food,Frozen Foods,0,Food: Low Viz / Economy
FDP07,12766.715,2553.343,5,196.331,0.0899931206,18.2,Low Fat,Food,Fruits and Vegetables,0,Food: Mass Market / High Rev
FDP08,16662.3108,3332.46216,5,193.5878,0.1125990518,20.5,Regular,Food,Fruits and Vegetables,1,Food: Mass Market / High Rev
FDP09,16566.4356,3313.28712,5,212.57020000000003,0.0389832818,19.75,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDP10,12385.8774,1769.411057142857,7,106.57648571428572,0.1281519031428571,19.0,Low Fat,Food,Snack Foods,0,Food: Low Viz / Economy
FDP11,20029.9272,2503.7409,8,217.6416,0.0814219225,15.85,Low Fat,Food,Breads,0,Food: Mass Market / High Rev
FDP12,2328.9684,465.79368000000005,5,36.2274,0.04534874,9.8,Regular,Food,Baking Goods,1,Food: Low Viz / Economy
FDP13,2077.296,519.324,4,41.123000000000005,0.159564854,8.1,Regular,Food,Canned,1,Food: Low Viz / Economy
FDP15,10509.652999999998,5254.826499999999,2,255.733,0.083536071,15.2,Low Fat,Food,Meat,0,Food: Mass Market / High Rev
FDP16,19408.7358,3881.74716,5,245.32020000000003,0.0446788749999999,18.6,Low Fat,Food,Frozen Foods,0,Food: Mass Market / High Rev
FDP19,12399.8592,2066.6432,6,129.09853333333334,0.20282439775,11.5,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDP20,4680.5740000000005,1170.1435,4,126.802,0.04572939875,19.85,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDP21,14370.6272,3592.6568,4,189.3122,0.0306043064999999,7.42,Regular,Food,Snack Foods,1,Food: Mass Market / High Rev
FDP22,4152.5946,692.0991,6,51.6666,0.0993923692,14.65,Regular,Food,Snack Foods,1,Food: Low Viz / Economy
FDP23,18288.1944,3657.63888,5,218.2566,0.03559637825,6.71,Low Fat,Food,Breads,0,Food: Mass Market / High Rev
FDP24,11996.3844,1713.7692,7,120.24702857142856,0.0910360204285714,20.6,Low Fat,Food,Baking Goods,0,Food: Low Viz / Economy
FDP25,29700.0064,3300.0007111111117,9,217.23795555555557,0.0245841022222222,15.2,Low Fat,Food,Canned,0,Food: Mass Market / High Rev
FDP26,5017.4688,1003.49376,5,104.5506,0.1607584018,7.785,Low Fat,Food,Dairy,0,Food: Low Viz / Economy
FDP27,19924.065,2846.2950000000005,7,189.48157142857144,0.143765733,8.155,Low Fat,Food,Meat,0,Food: Mass Market / High Rev
FDP28,23489.424,2936.178,8,260.9811,0.087556270625,13.65,Regular,Food,Frozen Foods,1,Food: Mass Market / High Rev
FDP31,4985.5104,997.10208,5,64.1568,0.1616567188,21.1,Regular,Food,Fruits and Vegetables,1,Food: Low Viz / Economy
FDP32,7502.9002,1875.72505,4,127.4428,0.08782339025,6.65,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDP33,26845.056,4474.176,6,255.98386666666667,0.1026783142,18.7,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDP34,13925.207,2785.0414,5,156.583,0.16318103825,12.85,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDP36,3643.2576,1214.4192,3,50.9008,0.091392321,10.395,Regular,Food,Baking Goods,1,Food: Low Viz / Economy
FDP37,10022.9532,2004.59064,5,128.2594,0.1649094818,15.6,Low Fat,Food,Breakfast,0,Food: Low Viz / Economy
FDP38,3643.2576,728.65152,5,51.0208,0.0364380042,10.1,Low Fat,Food,Canned,0,Food: Low Viz / Economy
FDP39,5245.1724,749.3103428571428,7,52.6324,0.083638595,12.65,Low Fat,Food,Meat,0,Food: Low Viz / Economy
FDP40,7158.6816,1431.73632,5,111.4144,0.0395203945999999,4.555,Regular,Food,Frozen Foods,1,Food: Low Viz / Economy
FDP44,8407.7224,1401.2870666666668,6,101.74986666666666,0.0886993748333333,16.5,Regular,Food,Fruits and Vegetables,1,Food: Low Viz / Economy
FDP45,16107.0336,3221.40672,5,252.8324,0.0306517727999999,15.7,Regular,Food,Snack Foods,1,Food: Mass Market / High Rev
FDP46,5842.395,1460.59875,4,89.883,0.0932657793333333,15.35,Low Fat,Food,Snack Foods,0,Food: Low Viz / Economy
FDP48,22337.59,4467.518,5,182.375,0.0440799338,7.52,Regular,Food,Baking Goods,1,Food: Mass Market / High Rev
FDP49,5470.8786,781.5540857142857,7,55.34711428571429,0.0777110213333333,9.0,Regular,Food,Breakfast,1,Food: Low Viz / Economy
FDP51,4859.0084,1619.6694666666665,3,119.54573333333332,0.1067342823333333,13.85,Regular,Food,Meat,1,Food: Low Viz / Economy
FDP52,22740.399,4548.0798,5,229.221,0.070778105,18.7,Regular,Food,Frozen Foods,1,Food: Mass Market / High Rev
FDP56,4828.3816,965.67632,5,48.4692,0.0465628836,8.185,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDP57,7739.925,1547.985,5,103.159,0.05259579825,17.5,Low Fat,Food,Snack Foods,0,Food: Low Viz / Economy
FDP58,10076.2172,2519.0543,4,219.1982,0.169241992,11.1,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDP59,6958.9416,1391.78832,5,104.2248,0.0640891956,20.85,Regular,Food,Breads,1,Food: Low Viz / Economy
FDP60,11941.7888,1705.9698285714287,7,101.2016,0.055965898,17.35,Low Fat,Food,Baking Goods,0,Food: Low Viz / Economy
FDQ01,17850.098,3570.0196000000005,5,254.64140000000003,0.161123441,19.7,Regular,Food,Canned,1,Food: Mass Market / High Rev
